85.05,17.53,53.4,76.2,155,15.89,0
95.16,38.48,64.8,76.0,57,58.75,0
61.74,65.5,132.0,66.5,109,94.19,3
85.44,25.08,116.0,73.0,173,24.82,0
22.57,49.49,119.5,37.6,113,75.16,3
15.72,57.41,716.6,47.5,59,71.93,2
24.54,76.11,74.5,69.2,177,72.77,1
19.08,47.76,480.6,30.5,106,37.74,2
36.78,94.18,88.0,53.0,213,55.7,1
54.59,45.12,689.8,46.9,82,22.75,2
66.44,48.78,65.5,63.0,168,18.76,0
45.72,90.12,177.5,69.0,209,11.61,1
66.28,97.97,35.9,63.0,207,58.93,1
53.11,91.93,170.0,65.4,230,27.13,1
70.95,27.93,112.9,63.0,119,20.77,0
28.51,62.8,79.6,67.3,126,92.12,3
42.85,50.98,19.1,53.3,141,75.66,3
27.36,25.6,917.5,34.8,142,33.93,2
22.84,54.67,135.3,46.1,107,77.6,3
12.7,63.76,913.8,37.3,136,16.97,2
52.45,20.23,435.6,42.9,112,57.18,2
57.73,87.78,85.3,57.7,163,41.93,1
54.03,99.04,132.2,36.9,182,13.78,1
43.02,51.88,169.7,65.6,94,98.86,3
78.24,61.23,175.0,70.8,56,29.65,0
69.28,98.76,17.5,56.2,226,57.24,1
62.61,28.48,45.2,63.0,90,21.89,0
90.18,62.4,124.1,79.7,102,14.96,0
73.99,15.71,55.5,42.2,131,70.22,3
23.88,17.37,126.7,37.1,110,70.78,3
41.46,97.33,55.1,53.4,221,56.71,1
95.58,22.03,33.1,84.4,93,63.61,0
26.53,35.69,74.9,47.1,95,73.68,3
68.55,46.23,128.6,63.0,119,25.69,0
95.61,53.0,79.6,79.6,117,69.07,0
91.44,15.83,10.4,77.7,70,10.65,0
25.36,47.24,119.5,28.4,139,81.76,3
61.63,44.63,987.9,50.2,104,47.19,2
83.92,32.47,178.5,73.5,125,36.28,0
57.91,40.46,715.1,38.0,91,18.78,2
51.57,21.46,292.9,35.7,117,32.98,2
28.72,62.68,86.5,29.5,165,31.5,1
28.26,32.59,234.7,31.7,94,28.06,2
19.51,88.1,34.9,45.4,173,68.33,1
58.03,83.94,162.6,52.0,164,54.16,1
34.55,85.55,88.8,44.2,206,23.6,1
14.17,85.37,37.7,44.3,208,24.43,1
71.32,50.28,9.3,63.0,57,67.83,0
27.1,32.26,150.4,58.4,102,87.8,3
37.15,19.75,953.7,57.8,61,16.59,2
41.89,13.47,586.2,56.2,128,30.52,2
28.59,19.76,86.0,60.4,102,86.55,3
91.91,22.1,35.9,71.6,92,29.36,0
93.93,57.35,149.3,82.2,162,45.99,0
97.87,22.28,147.8,85.7,98,31.15,0
44.25,41.98,122.5,60.4,130,94.62,3
64.22,95.43,7.8,46.3,202,47.25,1
56.04,62.87,124.2,36.0,140,38.92,1
53.7,26.3,43.2,42.7,112,69.1,3
42.92,72.56,78.8,60.1,152,34.43,1
71.32,40.66,766.0,66.7,155,10.93,2
66.17,88.61,45.5,52.5,197,62.28,1
71.43,90.53,86.9,50.5,226,48.1,1
19.25,49.25,129.2,50.7,105,81.55,3
80.27,36.62,136.7,67.6,78,70.4,0
73.6,67.01,179.5,52.8,71,86.63,3
23.92,47.22,459.9,48.4,104,77.52,2
51.06,54.66,884.2,51.3,147,74.5,2
35.44,62.47,938.3,45.0,85,74.39,2
33.14,54.21,11.6,59.7,52,69.75,3
75.45,15.46,136.2,68.8,131,23.86,0
65.61,53.0,37.6,63.0,50,22.78,0
69.69,46.81,226.2,49.8,95,14.69,2
67.98,76.11,179.1,67.4,170,72.46,1
51.55,46.94,837.2,35.2,110,56.3,2
45.71,96.25,35.6,40.5,189,28.78,1
57.56,55.15,7.4,33.0,56,81.24,3
35.33,70.96,133.3,44.0,141,68.34,1
34.5,33.36,85.6,59.3,136,69.58,3
95.85,19.76,14.1,80.3,142,40.72,0
92.27,22.38,125.4,88.7,160,34.63,0
60.26,54.73,51.7,47.3,73,76.8,3
55.3,43.7,76.1,47.6,149,98.11,3
69.93,28.97,120.7,46.0,150,79.22,3
34.04,49.49,856.2,38.6,106,73.76,2
55.94,95.43,53.8,65.0,193,56.75,1
15.85,38.17,590.0,36.1,54,26.6,2
25.03,31.62,57.7,39.3,79,93.25,3
60.06,64.91,30.7,61.2,155,88.26,3
44.81,47.96,114.2,40.5,109,79.71,3
65.48,66.44,132.3,63.0,83,69.51,0
40.06,17.81,213.5,44.7,157,48.69,2
21.87,29.97,52.3,49.0,137,68.9,3
18.83,61.1,107.9,61.9,165,92.02,3
15.44,17.01,166.0,44.8,99,73.51,3
96.8,32.05,10.5,89.4,77,58.43,0
14.61,22.9,818.6,63.7,162,73.4,2
30.61,11.41,646.5,47.5,128,63.47,2
48.27,52.23,158.1,36.3,75,74.66,3
65.75,21.39,73.7,63.0,114,46.09,0
58.21,88.43,51.5,64.9,174,50.03,1
64.63,26.93,713.2,42.3,129,68.9,2
84.44,25.15,7.0,68.0,134,35.95,0
50.86,72.73,163.7,61.0,140,56.63,1
66.07,93.46,8.1,41.7,224,19.52,1
88.39,38.43,151.5,72.6,175,70.84,0
73.26,47.48,72.3,64.4,72,32.37,0
50.01,73.98,62.3,67.5,140,30.19,1
29.47,84.88,74.6,44.4,221,54.03,1
91.05,44.77,86.8,77.2,123,60.19,0
69.05,41.78,275.6,28.9,139,21.97,2
75.7,18.06,99.7,74.6,75,33.95,0
42.94,69.07,89.9,69.0,79,74.39,3
47.77,94.4,16.4,54.5,182,26.38,1
43.66,15.36,396.4,67.4,161,31.06,2
67.99,79.87,114.5,46.0,142,48.53,1
86.33,18.47,113.2,71.5,84,26.49,0
64.85,46.15,55.2,63.0,94,17.29,0
89.08,54.37,139.4,69.6,172,66.9,0
31.34,23.4,419.2,57.8,88,24.97,2
23.43,67.77,172.9,29.5,138,98.49,3
46.32,10.8,538.5,50.5,77,14.02,2
44.99,53.18,318.1,57.0,145,56.73,2
75.2,46.76,146.7,72.4,163,37.43,0
18.26,25.57,123.0,65.5,153,79.26,3
29.74,63.18,55.7,56.5,164,28.35,1
96.89,15.37,13.0,70.4,92,60.76,0
43.33,44.64,33.5,58.3,93,79.03,3
62.18,32.84,61.7,63.8,99,82.61,3
63.36,23.64,139.8,68.3,125,47.59,0
65.11,43.93,144.6,63.0,103,69.76,0
64.9,58.84,67.3,45.6,109,91.48,3
73.55,41.84,592.9,60.8,103,67.46,2
28.54,18.1,400.6,57.2,116,28.14,2
22.84,68.28,139.7,36.0,140,63.67,1
14.36,67.45,162.4,68.3,161,79.02,3
63.9,25.1,58.6,70.8,158,74.52,3
44.88,16.7,450.5,43.3,157,28.71,2
72.68,15.94,586.5,57.0,134,39.7,2
51.16,85.32,5.6,42.1,140,22.31,1
50.92,74.85,79.7,69.8,140,54.61,1
61.94,46.56,167.5,43.8,92,68.57,3
19.9,53.62,734.1,53.0,132,56.88,2
16.08,90.74,17.6,50.4,205,46.28,1
40.43,12.53,954.3,30.3,101,30.16,2
55.99,55.39,780.9,51.2,154,58.36,2
22.46,12.22,527.2,31.5,64,69.33,2
24.44,16.78,91.8,50.5,92,97.0,3
66.57,19.3,141.1,63.5,161,72.41,3
32.63,55.6,716.3,41.7,111,14.81,2
74.04,63.81,27.7,63.2,157,34.87,0
91.95,25.95,102.2,78.3,166,14.26,0
83.35,53.56,104.3,71.5,58,16.33,0
69.99,53.14,78.8,63.0,65,47.11,0
42.6,51.29,15.5,35.7,80,88.17,3
16.83,60.14,908.0,42.4,87,54.5,2
15.82,88.71,141.5,38.4,183,41.34,1
58.14,46.44,449.3,50.6,161,11.97,2
46.86,34.82,821.4,40.3,86,39.83,2
12.14,19.09,152.7,69.1,110,86.5,3
82.6,18.95,117.6,74.5,97,50.86,0
64.61,38.53,166.2,62.8,154,78.93,3
31.44,41.95,12.8,54.5,76,68.59,3
66.33,90.78,115.9,66.8,229,22.19,1
59.46,45.47,79.5,54.8,130,74.72,3
60.68,80.9,139.6,36.7,168,69.27,1
93.56,58.23,147.6,77.9,86,16.55,0
68.41,35.7,95.1,63.0,120,56.39,0
31.98,90.11,59.7,38.2,227,66.97,1
65.32,34.16,179.4,54.5,50,69.54,3
59.36,68.34,22.2,41.3,140,47.65,1
40.39,90.35,114.0,53.4,211,22.74,1
67.1,68.34,110.1,51.6,58,88.6,3
66.42,93.17,67.6,37.1,227,17.07,1
54.88,41.39,448.9,35.4,118,55.35,2
62.51,22.96,750.5,47.2,98,10.5,2
75.86,38.98,157.9,76.1,119,59.19,0
24.23,32.87,568.8,61.5,70,52.24,2
53.59,23.92,18.2,31.1,66,99.37,3
29.32,53.54,104.7,30.4,157,74.16,3
14.82,99.26,73.2,43.0,214,64.1,1
27.92,33.54,18.9,70.3,158,80.25,3
91.9,62.49,50.5,85.4,155,31.47,0
34.45,76.4,118.5,58.3,161,58.28,1
88.94,18.62,52.8,75.1,118,17.57,0
48.99,88.51,88.4,31.1,172,28.67,1
78.87,15.81,170.3,75.1,129,51.63,0
36.1,68.59,145.7,49.3,162,85.07,3
50.47,47.63,60.7,63.5,86,72.6,3
87.79,51.38,36.9,72.2,156,32.0,0
39.77,79.16,19.1,45.1,140,59.58,1
88.97,42.02,18.3,86.3,150,33.47,0
62.57,53.32,129.1,63.0,74,37.91,0
17.74,65.7,60.1,40.8,103,73.69,3
14.31,60.23,23.6,32.9,93,99.87,3
43.46,47.43,932.3,49.8,142,40.61,2
32.52,34.5,803.7,51.3,72,28.44,2
60.88,90.66,109.4,64.1,205,12.92,1
65.44,21.53,144.4,63.0,147,50.65,0
48.15,46.01,840.3,61.8,136,27.71,2
69.22,15.68,145.1,63.0,134,68.46,0
53.09,62.33,920.7,32.0,50,76.71,2
20.44,73.82,42.4,41.1,172,44.32,1
63.67,51.62,51.5,65.8,55,46.94,0
84.48,19.97,170.0,73.3,154,24.58,0
46.67,68.42,129.4,51.2,166,18.14,1
74.04,42.02,47.4,65.6,82,33.03,0
71.81,29.59,62.1,63.0,60,25.1,0
29.5,99.31,83.0,38.4,210,51.55,1
38.63,57.92,361.2,36.8,122,19.47,2
19.89,18.23,44.9,35.7,101,70.69,3
98.47,50.08,126.4,82.0,80,39.65,0
35.05,25.25,171.5,61.3,53,98.88,3
19.67,24.35,374.5,65.8,108,52.14,2
20.08,95.5,7.4,33.0,195,39.9,1
32.03,59.68,559.6,44.5,150,22.38,2
71.79,47.9,155.0,50.5,78,85.34,3
85.87,43.81,119.0,72.6,62,56.76,0
68.39,54.18,927.3,47.4,136,38.45,2
49.16,69.71,103.9,51.0,164,50.35,1
56.06,17.65,251.0,48.6,89,52.97,2
18.82,28.13,78.2,54.5,103,74.82,3
49.62,57.07,34.6,51.4,72,87.96,3
39.79,53.62,829.3,43.5,160,19.32,2
56.37,62.42,46.7,32.1,140,9.64,1
44.78,79.55,88.1,34.0,193,29.59,1
23.51,97.06,82.2,56.2,190,52.08,1
72.3,13.78,219.6,65.8,55,33.0,2
36.26,19.44,290.3,32.8,128,47.67,2
36.83,14.63,777.9,46.6,71,61.7,2
73.95,15.32,164.1,64.0,138,10.79,0
40.58,65.71,70.2,48.7,144,10.94,1
80.22,25.61,125.7,65.4,52,50.84,0
29.11,43.27,128.9,62.6,110,87.97,3
68.71,48.6,150.0,70.4,138,92.64,3
25.89,85.98,32.1,46.1,182,50.47,1
66.9,38.85,5.9,50.4,91,78.99,3
57.02,50.15,159.6,38.0,86,81.59,3
37.36,87.07,15.9,45.3,173,46.03,1
93.49,28.7,100.8,83.4,149,12.97,0
64.9,74.24,67.5,45.3,140,51.84,1
32.08,20.69,282.4,56.8,164,77.64,2
81.66,56.7,41.9,68.1,67,34.1,0
82.3,46.43,126.6,68.7,64,30.06,0
33.14,30.07,107.5,63.3,102,99.94,3
12.01,58.75,747.7,60.5,144,58.84,2
63.6,73.04,118.7,49.6,146,14.88,1
78.29,48.62,66.3,71.8,113,25.93,0
68.37,84.29,153.7,49.8,182,31.78,1
16.89,42.2,23.2,58.0,85,85.44,3
40.48,31.23,834.7,43.9,61,27.85,2
94.93,51.66,50.1,81.0,62,25.84,0
76.54,30.04,66.4,66.5,159,48.07,0
18.21,17.87,387.0,36.7,90,63.0,2
23.51,58.31,885.5,29.4,134,45.73,2
88.01,49.58,174.6,76.0,163,19.54,0
97.61,26.48,137.7,86.2,75,45.53,0
74.11,30.57,775.2,37.8,53,49.52,2
19.23,22.8,701.2,61.5,79,41.55,2
66.71,37.03,40.5,51.6,106,90.07,3
63.16,14.71,149.5,63.0,160,51.64,0
45.55,39.0,179.3,63.7,50,71.7,3
45.39,53.34,190.1,55.7,77,37.55,2
45.26,53.63,62.4,38.0,62,87.88,3
41.4,29.61,238.5,57.0,64,58.07,2
59.38,32.1,284.5,30.2,98,25.36,2
12.04,51.63,134.8,63.6,105,69.77,3
57.6,96.08,180.7,59.4,202,66.35,1
56.51,17.2,172.3,35.0,138,98.98,3
69.08,55.85,62.3,32.7,99,68.93,3
49.05,63.33,369.2,67.8,69,15.26,2
35.77,50.78,87.8,30.8,66,93.02,3
27.87,76.32,152.9,57.0,189,27.01,1
14.96,38.21,358.1,44.3,90,60.48,2
51.6,61.86,110.2,44.0,136,87.12,3
82.0,31.21,114.0,71.7,51,20.15,0
42.14,29.24,471.7,61.7,163,27.73,2
51.39,78.54,146.6,35.2,171,10.7,1
24.21,65.38,109.2,30.1,140,55.43,1
55.71,96.09,43.9,46.6,203,44.23,1
82.08,59.61,69.9,71.6,161,17.76,0
53.32,27.95,635.8,31.8,68,40.34,2
44.35,67.75,94.9,60.8,129,90.47,3
35.52,43.07,92.4,38.3,130,72.78,3
38.8,81.27,113.5,38.7,198,62.25,1
20.1,55.64,394.2,40.6,162,39.97,2
31.84,39.06,77.8,54.7,98,83.01,3
26.79,87.9,183.5,51.0,198,28.58,1
75.3,27.48,120.3,69.5,129,44.08,0
48.16,24.13,98.9,59.9,129,70.46,3
50.83,18.35,841.0,32.5,129,50.77,2
60.87,95.14,79.5,42.0,187,24.51,1
61.95,65.54,25.6,28.6,147,62.92,1
33.54,66.04,39.3,59.7,156,11.26,1
64.78,66.03,88.7,33.1,140,64.52,1
36.22,29.86,52.7,59.0,66,88.2,3
81.42,42.81,123.9,64.7,96,66.17,0
56.09,63.89,44.1,57.2,145,20.5,1
47.07,68.47,139.1,40.8,71,76.25,3
70.33,33.95,106.1,67.7,128,81.05,3
70.38,36.11,10.4,72.5,97,40.05,0
63.8,41.04,164.8,56.5,123,69.01,3
83.86,34.5,76.6,73.1,122,33.96,0
47.08,17.44,87.1,71.7,139,82.82,3
44.79,57.8,830.0,38.6,126,12.64,2
58.13,65.28,165.5,58.5,148,67.36,1
68.27,33.49,84.2,63.0,92,56.26,0
12.66,53.08,426.6,51.9,120,69.27,2
17.99,57.45,33.7,64.5,155,74.09,3
68.3,43.27,631.2,65.1,148,17.06,2
24.53,53.96,51.4,54.3,103,84.7,3
97.65,27.31,64.4,76.3,97,64.71,0
45.81,88.06,29.1,66.4,199,53.22,1
67.1,27.03,152.2,47.0,127,87.01,3
61.74,94.56,165.5,43.7,202,25.92,1
81.6,48.21,166.1,79.2,68,23.69,0
42.9,73.73,77.4,37.6,156,63.65,1
50.97,20.17,287.9,62.4,140,60.97,2
58.76,13.09,204.2,61.1,136,54.37,2
43.15,21.54,834.2,55.8,91,61.63,2
17.46,91.74,122.8,49.7,195,36.02,1
29.05,16.7,391.7,57.9,86,30.68,2
96.66,55.23,174.4,76.0,80,20.58,0
58.22,68.35,124.6,52.2,163,26.57,1
51.87,51.45,129.4,39.6,87,99.23,3
96.11,61.09,106.5,83.5,77,57.9,0
30.41,19.89,96.6,43.8,96,97.0,3
61.0,56.93,970.5,32.1,111,66.01,2
19.79,24.89,120.4,48.1,163,98.53,3
75.56,54.17,158.8,63.0,63,62.77,0
69.94,52.65,60.8,28.2,99,72.5,3
69.35,59.3,91.8,63.0,50,24.31,0
42.69,83.0,168.8,60.9,187,22.5,1
26.75,69.97,144.4,42.9,141,38.44,1
62.7,63.27,174.3,31.2,140,67.34,1
68.0,90.86,59.4,50.3,178,69.11,1
31.51,94.42,126.4,30.1,197,20.9,1
12.62,63.91,170.2,30.4,126,68.61,3
60.26,48.81,288.0,48.3,109,36.3,2
59.28,31.66,167.5,59.9,74,75.11,3
22.07,90.25,130.5,32.1,190,55.86,1
14.93,68.84,91.0,36.8,144,97.76,3
39.53,52.53,288.9,41.5,101,16.24,2
81.2,52.66,175.4,67.0,79,11.42,0
66.74,42.17,103.8,49.2,153,69.33,3
74.28,49.11,578.4,30.8,141,48.91,2
15.49,49.75,669.2,59.0,151,71.16,2
74.03,63.67,158.8,63.0,69,20.57,0
27.59,17.66,209.5,65.5,85,41.14,2
82.54,43.25,10.7,72.0,151,24.42,0
77.18,18.61,150.6,68.1,133,41.42,0
52.96,64.13,153.3,59.1,140,13.69,1
96.21,62.31,139.9,74.6,147,21.02,0
66.81,40.03,343.5,40.0,155,77.08,2
35.13,99.89,18.5,61.4,218,24.24,1
48.46,30.14,11.8,39.6,151,84.47,3
81.24,35.65,137.7,67.3,150,37.64,0
65.65,22.06,10.9,51.9,124,76.34,3
47.28,69.1,17.0,57.9,140,15.52,1
30.02,64.18,153.4,57.6,154,30.78,1
68.08,64.55,743.0,38.0,106,72.14,2
67.16,30.83,20.6,63.0,116,28.73,0
69.2,34.5,482.2,34.4,161,77.89,2
81.32,51.6,157.8,78.1,84,12.71,0
96.64,63.53,97.1,77.6,136,59.73,0
77.98,62.27,43.2,76.9,80,57.74,0
66.07,37.8,168.1,63.4,145,45.13,0
98.11,47.26,28.0,83.0,53,51.91,0
51.5,48.48,611.7,38.1,66,33.34,2
72.97,51.22,733.4,43.5,152,68.36,2
30.73,31.91,940.4,63.6,67,65.88,2
50.2,69.96,158.8,40.3,74,87.64,3
89.62,16.54,177.7,75.1,98,26.48,0
98.51,20.11,50.5,80.5,75,46.75,0
69.39,55.17,112.3,63.0,142,57.53,0
87.97,63.44,17.6,67.0,117,51.38,0
65.34,36.76,78.5,63.0,115,62.79,0
55.3,54.44,993.0,59.3,112,27.35,2
61.45,94.06,76.2,59.7,166,70.96,1
13.4,50.92,871.2,33.5,114,44.48,2
73.99,24.28,200.0,33.0,117,49.78,2
68.87,17.55,308.7,60.5,149,68.9,2
87.75,32.94,157.4,73.4,62,23.71,0
62.1,70.64,71.9,28.7,198,61.46,1
22.84,14.53,797.4,35.6,165,43.73,2
68.89,59.12,63.6,63.0,61,82.65,3
96.76,41.32,44.2,76.7,169,47.4,0
23.82,62.93,102.3,55.7,117,79.72,3
65.47,27.25,102.9,63.0,151,17.89,0
17.56,71.66,18.8,45.4,156,70.55,1
50.71,57.92,519.6,40.5,88,36.89,2
24.46,89.83,78.1,59.1,195,8.33,1
49.11,56.44,849.5,39.6,96,48.95,2
46.52,55.86,174.8,57.0,101,71.21,3
50.68,18.33,462.5,41.7,67,18.46,2
41.22,52.7,62.9,46.7,129,83.46,3
44.58,99.22,28.9,64.2,176,58.97,1
44.58,66.99,159.5,51.7,172,30.09,1
80.82,65.9,135.1,77.9,72,58.85,0
13.32,57.44,805.8,52.6,163,45.24,2
64.67,64.51,140.7,32.4,67,72.29,3
36.73,99.55,180.6,61.2,200,11.04,1
40.68,66.93,182.4,47.4,177,29.59,1
21.95,85.73,132.1,31.5,181,15.46,1
17.91,61.71,92.5,62.2,130,92.09,3
33.77,21.52,433.2,51.0,123,67.45,2
90.54,45.93,154.0,71.8,166,32.5,0
64.35,35.5,104.0,63.0,61,49.37,0
71.27,51.63,36.6,41.9,72,73.81,3
81.82,45.48,170.1,65.6,141,27.22,0
47.18,36.71,603.2,50.1,147,43.46,2
79.47,38.42,156.8,68.0,172,10.08,0
51.57,90.48,174.7,51.5,197,24.42,1
21.27,90.09,70.5,45.3,200,62.37,1
19.14,38.14,55.9,54.9,154,81.41,3
57.01,16.5,260.4,44.1,115,56.71,2
26.95,50.87,117.3,38.3,68,72.66,3
80.4,15.06,8.9,65.8,96,45.66,0
69.81,59.23,261.0,60.9,127,27.12,2
63.38,46.2,106.3,63.0,76,67.06,0
83.09,65.31,19.3,69.0,95,12.21,0
84.55,49.25,124.6,78.9,140,18.63,0
59.4,60.21,90.1,41.5,118,76.29,3
74.63,34.13,444.4,63.4,159,55.35,2
34.67,22.72,695.6,29.6,91,42.88,2
20.73,98.67,78.5,57.8,196,35.05,1
33.82,91.13,113.0,32.9,195,22.01,1
32.28,62.27,164.9,54.9,144,40.91,1
24.72,35.74,602.0,35.7,79,62.0,2
13.1,31.12,146.4,41.4,162,76.75,3
55.52,15.8,389.6,29.0,145,39.63,2
40.62,89.36,126.7,55.5,190,14.96,1
39.9,29.04,142.8,64.0,124,82.39,3
16.45,80.56,164.4,35.2,153,41.4,1
57.9,67.1,184.3,54.4,75,87.56,3
46.02,82.47,103.2,60.9,185,29.94,1
37.2,45.3,29.3,66.4,122,96.76,3
65.16,39.42,307.8,46.3,87,44.97,2
74.54,23.27,125.0,63.0,72,35.1,0
80.6,64.59,28.2,76.0,95,18.25,0
68.73,21.52,177.9,63.0,85,50.09,0
85.44,23.8,80.7,77.1,111,64.32,0
24.34,62.95,48.1,45.1,135,82.09,3
65.56,66.47,60.1,39.4,151,21.28,1
44.29,37.21,73.2,34.6,98,97.7,3
43.72,61.36,271.1,62.3,76,76.91,2
26.95,73.38,161.4,61.0,155,38.27,1
80.11,35.45,144.1,67.1,68,17.55,0
60.44,29.98,591.7,52.7,105,33.33,2
67.95,46.26,56.0,63.0,120,48.37,0
42.6,54.74,25.4,32.3,89,97.13,3
49.36,90.05,84.5,69.4,171,14.22,1
73.53,45.5,74.3,67.6,96,37.45,0
35.88,31.43,152.8,29.9,156,78.74,3
53.67,47.05,181.8,53.1,142,86.16,3
92.44,26.42,81.8,82.3,78,42.29,0
14.73,50.58,297.5,36.8,154,51.19,2
89.41,49.57,64.0,71.6,72,58.6,0
54.36,50.31,997.5,60.5,59,24.95,2
57.16,66.07,31.5,32.1,70,90.84,3
12.08,49.13,17.6,54.0,82,69.78,3
41.93,75.06,176.6,49.0,153,59.32,1
64.76,38.35,70.2,63.5,69,26.81,0
24.65,56.93,256.4,59.7,140,73.77,2
64.15,34.73,46.8,63.0,115,33.16,0
73.73,45.87,148.0,75.5,64,12.36,0
42.0,44.76,27.2,68.0,117,96.9,3
90.53,40.91,113.3,78.1,99,17.43,0
65.6,38.08,15.6,63.0,163,41.53,0
45.2,64.38,101.4,40.4,52,78.93,3
73.77,42.32,115.7,66.1,78,45.62,0
13.52,14.85,385.9,52.7,100,22.43,2
87.75,21.39,133.0,72.6,119,16.53,0
27.26,81.77,128.0,58.3,148,56.44,1
15.73,13.38,938.3,54.2,141,30.87,2
28.66,61.29,629.6,57.5,64,65.49,2
43.91,74.8,8.7,48.6,181,53.07,1
77.13,55.43,82.9,74.1,80,70.66,0
24.45,49.94,957.8,31.2,85,20.92,2
38.11,65.57,46.5,28.5,140,9.77,1
60.91,34.13,54.7,45.7,159,96.94,3
20.22,37.64,911.4,62.4,104,69.13,2
39.47,52.24,224.2,28.4,88,74.62,2
72.39,46.13,34.3,63.0,121,14.74,0
55.2,22.33,129.9,29.8,155,89.89,3
53.69,44.73,111.3,67.0,135,71.15,3
22.7,58.19,334.5,38.3,59,40.25,2
40.07,48.51,56.2,68.8,116,91.74,3
71.03,33.21,95.6,71.0,148,50.41,0
25.05,38.81,160.4,28.6,143,94.15,3
87.32,52.88,141.4,74.0,106,49.55,0
57.32,15.32,146.3,28.8,64,83.17,3
31.91,50.41,634.1,46.0,122,44.87,2
35.41,60.94,261.0,45.2,50,28.92,2
52.23,89.56,6.0,49.5,174,64.22,1
33.15,80.49,42.3,35.9,140,68.79,1
47.59,67.24,73.3,37.5,170,20.97,1
64.41,20.88,111.4,63.0,54,39.32,0
63.51,28.01,177.2,67.0,112,32.62,0
87.99,59.86,143.2,79.0,168,35.55,0
23.37,30.18,433.3,63.1,150,21.77,2
49.38,69.97,111.2,52.6,79,70.96,3
45.37,48.89,752.8,54.3,158,70.91,2
31.12,99.23,83.9,65.1,175,50.52,1
55.53,37.67,181.9,44.8,139,80.06,3
12.84,17.98,13.7,34.5,52,68.46,3
40.45,27.14,493.2,63.9,56,24.98,2
71.56,78.76,111.9,36.8,170,23.6,1
41.57,83.21,152.7,37.0,162,63.56,1
71.43,70.57,144.8,51.1,141,35.21,1
21.4,64.26,631.1,29.1,51,40.22,2
48.17,63.61,164.8,59.2,140,77.59,3
44.31,68.95,119.9,57.4,140,27.18,1
63.97,48.24,704.9,35.7,125,21.84,2
22.37,37.95,863.4,67.4,149,54.91,2
31.62,67.08,10.4,48.6,150,94.18,3
65.97,92.64,182.2,45.4,204,28.65,1
47.82,33.55,847.9,41.8,70,57.57,2
37.01,13.0,315.1,51.3,85,44.95,2
18.7,61.24,817.7,36.3,132,72.96,2
54.5,92.08,89.5,42.9,181,15.6,1
29.24,46.65,8.2,60.8,66,98.1,3
20.76,49.31,96.5,45.2,51,91.65,3
24.6,67.76,162.4,33.3,155,34.18,1
33.96,45.02,45.4,35.9,104,95.37,3
22.68,25.1,509.3,40.6,98,51.0,2
40.82,28.07,227.7,50.8,153,47.42,2
59.06,88.83,139.6,30.9,167,46.82,1
69.69,79.49,24.8,61.0,174,8.99,1
58.29,90.47,171.5,44.7,169,45.79,1
95.25,58.81,84.7,84.7,138,18.3,0
42.34,25.66,154.3,28.2,135,73.2,3
86.55,62.6,89.0,70.3,125,52.22,0
49.48,42.47,18.7,63.1,64,68.22,3
27.98,22.13,810.5,34.2,56,29.3,2
94.08,64.98,45.0,70.8,64,15.12,0
68.95,72.74,137.5,38.5,174,36.32,1
84.24,62.95,67.1,79.1,150,16.96,0
64.49,54.88,883.6,49.0,124,32.84,2
26.71,62.84,136.9,36.6,140,27.43,1
81.34,63.4,32.8,68.5,106,11.24,0
40.12,35.21,170.8,35.8,124,99.63,3
26.01,99.23,119.6,51.3,223,44.17,1
57.72,74.93,142.7,67.2,168,33.88,1
67.86,91.33,178.0,37.3,189,37.17,1
45.58,90.11,104.3,37.7,198,9.09,1
71.26,47.89,108.8,63.0,105,21.2,0
95.2,59.09,89.3,79.6,131,62.58,0
46.56,28.9,116.0,38.8,129,89.94,3
15.89,92.34,155.1,36.4,253,24.01,1
24.81,37.6,158.0,46.9,90,94.65,3
66.39,61.55,184.4,59.0,114,83.66,3
53.21,95.33,56.4,29.3,237,56.2,1
66.69,44.98,214.3,36.1,102,17.24,2
92.91,62.2,116.7,84.8,163,10.02,0
29.6,68.11,96.9,34.0,186,16.56,1
72.66,60.66,5.5,38.0,60,75.24,3
61.75,63.1,118.8,54.3,140,69.4,1
30.78,24.94,63.0,65.9,86,94.04,3
31.15,80.44,35.3,31.3,166,35.35,1
68.86,31.42,88.4,57.2,80,89.78,3
47.12,60.86,91.2,64.3,129,73.53,3
28.16,51.23,126.0,52.6,98,99.49,3
49.02,50.65,205.1,52.9,107,25.16,2
84.15,41.15,78.1,77.3,138,36.32,0
80.95,47.7,42.3,80.9,138,23.13,0
39.26,64.38,110.9,61.0,141,59.74,1
31.56,18.48,141.1,50.3,97,95.81,3
45.46,86.9,40.9,28.9,199,13.94,1
67.77,27.99,66.8,44.6,53,95.46,3
65.0,99.66,84.9,28.5,224,47.7,1
54.74,13.5,455.6,28.8,98,69.68,2
19.41,68.82,18.6,36.7,141,96.64,3
81.18,53.54,43.4,70.5,158,70.19,0
50.01,47.55,579.8,52.8,53,59.12,2
51.76,80.27,182.0,53.0,194,27.1,1
81.1,26.58,130.3,72.4,139,40.75,0
89.0,32.7,144.5,80.7,102,35.39,0
16.37,27.48,31.1,41.5,103,77.68,3
72.83,63.46,184.7,52.3,134,70.02,3
36.34,69.37,121.6,56.2,144,66.71,1
14.64,27.81,822.0,40.6,53,61.94,2
71.71,80.79,60.6,61.9,179,69.2,1
